bank_name,atm_cd,atm_lat,atm_long,stname,dtname,atm_city,atm_pin_cd
ICICI Bank Ltd,SPCNF318,17.483732,78.414118,TELANGANA,Medchal Malkajgiri,Kukatpally, 
ICICI Bank Ltd,SECNL260,17.483787,78.514022,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN749,17.4838,78.416099,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN750,17.4838,78.416099,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN750,17.4838,78.416099,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,APCN19317,17.483833,78.414148,TELANGANA,Medchal Malkajgiri,0,500072
Axis Bank Ltd,LWCW19359,17.483839,78.4163,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,CWCW19366,17.483839,78.4163,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
ICICI Bank Ltd,SACWC443,17.483858,78.402172,TELANGANA,Medchal Malkajgiri,Kukatpally, 
ICICI Bank Ltd,SACWC470,17.483858,78.402172,TELANGANA,Medchal Malkajgiri,Kukatpally, 
ICICI Bank Ltd,SACWC491,17.483858,78.411026,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWC492,17.483858,78.411026,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P1EWHY09,17.483994,78.498508,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWB660,17.484014,78.390119,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,SACWC466,17.484014,78.390119,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Union Bank Of India,NHYD13311111111,17.48413,78.40847,TELANGANA,Medchal Malkajgiri,Ranga Reddy,500072
ICICI Bank Ltd,SACWM276,17.484136,78.498291,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWJ263,17.484137,78.498288,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Axis Bank Ltd,BPRH137803,17.48414,78.53755,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
State Bank Of India,S1NB008025006,17.484143,78.548763,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
State Bank Of India,S1BW000916098,17.484188,78.496789,TELANGANA,Medchal Malkajgiri,HYDERABAD,500003
HDFC Bank Ltd,P1ENVS09,17.4842,78.3163,TELANGANA,Ranga Reddy,Hyderabad,NULL
Axis Bank Ltd,BWCW330502,17.48427,78.41773,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,BPRH306201,17.484359,78.411719,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1BW002714029,17.48436,78.547199,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Union Bank Of India,W1511001,17.4844,78.4116,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,Y1511102,17.4844,78.4116,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
HDFC Bank Ltd,P3ENHD50,17.4844,78.4138,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
IndusInd Bank,MC000441,17.484422,78.41377,TELANGANA,Medchal Malkajgiri,Hyderabad,500072
State Bank Of India,T1NW000916165,17.484511,78.5536,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1NB000847561,17.484557,78.411809,TELANGANA,Medchal Malkajgiri,AMEERPET, 
IDBI Bank Ltd,ID028002,17.48457,78.41353,TELANGANA,Medchal Malkajgiri,Rangareddi,500072
State Bank Of India,T1NW005916225,17.484587,78.424067,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Union Bank Of India,WHYD04101111111,17.48459,78.61163,TELANGANA,Medchal Malkajgiri,Ranga Reddy,501218
ICICI Bank Ltd,S1VDK109,17.4846,78.327598,TELANGANA,Ranga Reddy, , 
ICICI Bank Ltd,S1CNP793,17.4846,78.327598,TELANGANA,Ranga Reddy, , 
Axis Bank Ltd,APCN19312,17.48460833,78.40951167,TELANGANA,Medchal Malkajgiri,0,500072
State Bank Of India,S1BJ000916129,17.484638,78.505308,TELANGANA,Medchal Malkajgiri,MAHBUBNAGAR,500061
Canara Bank,0878E019,17.484715,78.413673,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1NG005916009,17.484716,78.306813,TELANGANA,Ranga Reddy,HYDERABAD, 
State Bank Of India,T1BS005916294,17.48473,78.461159,TELANGANA,Medchal Malkajgiri,Bandlaguda, 
Kotak Mahindra Bank Limited,HYON1647,17.484798,78.39013,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,S1VDK533,17.484855,78.407516,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,S1VDK522,17.484855,78.407516,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,S1CNE503,17.484856,78.401927,TELANGANA,Medchal Malkajgiri,Kukatpally, 
ICICI Bank Ltd,S1CNI592,17.484856,78.401927,TELANGANA,Medchal Malkajgiri,Kukatpally, 
Canara Bank,0878E011,17.484886,78.565957,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,0878EP07,17.484886,78.565957,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,CECN42721,17.484914,78.565879,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,BWCW395702,17.48492,78.58088,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Indian Overseas Bank,IOBD9614,17.484966,78.388977,TELANGANA,Medchal Malkajgiri, , 
Karnataka Bank Ltd,KBNA6790,17.4851,78.357699,TELANGANA,Ranga Reddy,Hyderabad, 
South Indian Bank Ltd,05140001,17.4852,78.389,TELANGANA,Medchal Malkajgiri,Greater Hyderabad,500072
Axis Bank Ltd,LWCW19354,17.485219,78.383999,TELANGANA,Medchal Malkajgiri,RANGAREDDY, 
Axis Bank Ltd,CWCW19343,17.485219,78.384001,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,60253790,17.48523,78.388284,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1ANHE26,17.485259,78.52632,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
ICICI Bank Ltd,SACWN877,17.48529,78.554756,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,A3316001,17.485326,78.493383,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,T1NY005916268,17.48533,78.400479,TELANGANA,Medchal Malkajgiri,Malkajgiri, 
State Bank Of India,S1BW017893001,17.485418,78.391871,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Union Bank Of India,N1565001,17.485427,78.554958,TELANGANA,Medchal Malkajgiri,HYDERABAD,500062
State Bank Of India,S1BB003026103,17.485466,78.511263,TELANGANA,Medchal Malkajgiri,HYDERABAD,501510
Kotak Mahindra Bank Limited,HYBD9498,17.485486,78.414718,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,S1CNQ715,17.485599,78.388198,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SFCNQ854,17.485599,78.388198,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SFCNQ854,17.485599,78.388198,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1ANAP42,17.485601,78.537131,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1ACHE11,17.485609,78.537208,TELANGANA,Medchal Malkajgiri, , 
Bank Of Baroda,1FDHYD69,17.485656,78.411867,TELANGANA,Medchal Malkajgiri,0,500072
ICICI Bank Ltd,S1CWE549,17.48569019,78.50217551,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,S1CNQ451,17.485691,78.502174,TELANGANA,Medchal Malkajgiri, , 
Kotak Mahindra Bank Limited,HYBD2262,17.485813,78.387329,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Union Bank Of India,W1307002,17.4859,78.5373,TELANGANA,Medchal Malkajgiri,SECUNDERABAD,500094
Union Bank Of India,H1307101,17.4859,78.5373,TELANGANA,Medchal Malkajgiri,SECUNDERABAD,500094
Union Bank Of India,H1724101,17.4859,78.5996,TELANGANA,Medchal Malkajgiri,HYDERABAD,500083
Union Bank Of India,W1572002,17.485947,78.599603,TELANGANA,Medchal Malkajgiri,HYDERABAD,500083
State Bank Of India,S1BB000916146,17.485953,78.504745,TELANGANA,Medchal Malkajgiri,SECUNDERABAD,500020
Canara Bank,A3410001,17.486,78.2969,TELANGANA,Sangareddy,HYDERABAD,502032
HDFC Bank Ltd,S1ANRD55,17.486,78.4497,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
HDFC Bank Ltd,S1ANHD64,17.486,78.4497,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
Axis Bank Ltd,CWCW19340,17.4860188,78.3867557,TELANGANA,Medchal Malkajgiri,0,500072
Axis Bank Ltd,LWCW19360,17.486019,78.386756,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,SWRO19305,17.486059,78.39056,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Bank Of Baroda,1FDHYD64,17.486099,78.489905,TELANGANA,Medchal Malkajgiri,0,500011
Union Bank Of India,WHYD06201111111,17.48614,78.31335,TELANGANA,Ranga Reddy,Ranga Reddy,500019
State Bank Of India,S1N6000847547,17.486157,78.56023,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
ICICI Bank Ltd,SACWG845,17.486158,78.391014,TELANGANA,Medchal Malkajgiri, , 
Kotak Mahindra Bank Limited,HYOW1697,17.48625,78.36703,TELANGANA,Ranga Reddy,Hyderabad, 
HDFC Bank Ltd,P3ENHY85,17.486477,78.59398,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1BB000847577,17.486499,78.410899,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Bank Of India,CHY8031,17.486539,0.0,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,CWRO19313,17.486542,78.390626,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,S3RH19301,17.486542,78.390626,TELANGANA,Medchal Malkajgiri, , 
Kotak Mahindra Bank Limited,HYON9350,17.486562,78.392638,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,SACWN603,17.486568,78.392463,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN602,17.486568,78.392463,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,B3023001,17.486645,78.544378,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,T1BW005916277,17.486666,78.383468,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Canara Bank,A3439001,17.486667,78.54441,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1AWHA08,17.4867,78.3858,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
Union Bank Of India,W1034005,17.4867,78.3907,TELANGANA,Medchal Malkajgiri,HYDERABAD,500085
Union Bank Of India,H1034101,17.4867,78.3907,TELANGANA,Medchal Malkajgiri,HYDERABAD,500085
Union Bank Of India,Y1467101,17.4868,78.3908,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,W2442001,17.4868,78.3909,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,B2442101,17.4868,78.3909,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
State Bank Of India,T1NW005916270,17.486833,78.369447,TELANGANA,Ranga Reddy,hyderabad, 
State Bank Of India,S1BW020942002,17.486845,80.656046,TELANGANA,Bhadradri Kothagudem,RUDRAMPUR, 
HDFC Bank Ltd,P1ENHD34,17.486884,78.396188,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S5NL021053621,17.486886,78.312114,TELANGANA,Ranga Reddy,Hyderabad, 
ICICI Bank Ltd,S1CNQ054,17.4869,78.313499,TELANGANA,Ranga Reddy, , 
Canara Bank,0878E007,17.486901,78.396136,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,0878E033,17.486901,78.396136,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,0878E023,17.486901,78.396136,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,59012673,17.48691,78.599988,TELANGANA,Medchal Malkajgiri, , 
Indian Overseas Bank,IOBD6556,17.486915,78.396576,TELANGANA,Medchal Malkajgiri, , 
IndusInd Bank,MN000419,17.486935,78.390786,TELANGANA,Medchal Malkajgiri,Hyderabad,500072
ICICI Bank Ltd,S1VDC250,17.486984,78.313573,TELANGANA,Ranga Reddy,Hyderabad, 
HDFC Bank Ltd,P3AWHY84,17.486992,78.404999,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,APCN19334,17.4869958,78.3678232,TELANGANA,Ranga Reddy,0,500049
Union Bank Of India,W1467005,17.487,78.3952,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,W2096001,17.487,78.3953,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,H2096101,17.487,78.3953,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
HDFC Bank Ltd,P1ENHD04,17.487,78.3963,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
Union Bank Of India,H0483101,17.486999,80.651,TELANGANA,Bhadradri Kothagudem, , 
Union Bank Of India,N0483002,17.486999,80.651,TELANGANA,Bhadradri Kothagudem, , 
HDFC Bank Ltd,S1ANHE32,17.48701,78.385002,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Canara Bank,08787886,17.487025,78.599925,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SFCNQ758,17.487047,78.36763,TELANGANA,Ranga Reddy, , 
Karur Vysya Bank Ltd,S1AC0148202,17.4870951,78.33192655,TELANGANA,Ranga Reddy,HYDERABAD,500050
HDFC Bank Ltd,P1EWHY20,17.4871,78.3882,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
State Bank Of India,S1BB018875001,17.487101,78.369857,TELANGANA,Ranga Reddy,BALANAGAR, 
State Bank Of India,S5NE006314621,17.487113,78.323872,TELANGANA,Ranga Reddy,HYDERABAD, 
Axis Bank Ltd,CWAW19307,17.487164,78.384336,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,CWCW19309,17.487164,78.384336,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,LWCW19353,17.487164,78.384336,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,LWCW42725,17.48722,78.55536,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Punjab National Bank,H36B107401,17.487431,78.332239,TELANGANA,Ranga Reddy,RANGAREDDY,500050
Karur Vysya Bank Ltd,S1AC0146702,17.48756048,78.39994764,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Kotak Mahindra Bank Limited,HYDON233,17.48761,78.391642,TELANGANA,Medchal Malkajgiri,Hyderabad,500072
HDFC Bank Ltd,P3DCHB19,17.487669,78.44936,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Bank Of Maharashtra,WA1175T1,17.48777,78.462977,TELANGANA,Medchal Malkajgiri,QUBDULLAPUR (M) RANGAREDDY,500055
Union Bank Of India,H2143101,17.4878,79.4752,TELANGANA,Suryapet,THONDA THIRUMALAGIRI,508223
ICICI Bank Ltd,SACWH582,17.487871,78.542139,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Axis Bank Ltd,BPCN130417,17.4879,78.45561,TELANGANA,Medchal Malkajgiri,0,0
Union Bank Of India,N1310003,17.487968,78.450686,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
ICICI Bank Ltd,SACWB659,17.488105,78.322265,TELANGANA,Ranga Reddy, , 
ICICI Bank Ltd,SACWJ219,17.488105,78.322265,TELANGANA,Ranga Reddy, , 
State Bank Of India,T1BS020139037,17.48823,78.382289,TELANGANA,Medchal Malkajgiri,Peddapalle, 
State Bank Of India,S5NG010098622,17.488265,78.399901,TELANGANA,Medchal Malkajgiri,AMEERPET, 
Axis Bank Ltd,BWCW306203,17.488381,78.410913,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,BPCN130404,17.488429,78.446626,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,B3000001,17.48844,78.39357,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P3AWHY19,17.488452,78.414134,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,T3RH137801,17.499183,78.510141,TELANGANA,Medchal Malkajgiri,0,500015
State Bank Of India,S1BW032241001,17.488459,78.382607,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
ICICI Bank Ltd,SACWC551,17.488512,78.456013,TELANGANA,Medchal Malkajgiri,Nizamabad, 
Punjab National Bank,DA110048,17.488568,78.389866,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,BPRH145701,17.48858,78.311789,TELANGANA,Ranga Reddy,SERI-LINGAMPALLY, 
HDFC Bank Ltd,P1DCHY53,17.4886,78.4456,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
State Bank Of India,S5NL008025621,17.488609,78.539704,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
ICICI Bank Ltd,S1CNP388,17.48862,78.355331,TELANGANA,Ranga Reddy, , 
Bank Of Maharashtra,PA117501,17.488625,78.396141,TELANGANA,Medchal Malkajgiri,KUKATPALLI,500072
Axis Bank Ltd,BPCN181714,17.488639,78.39614,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Bank Of India,IHY8017,17.488639,78.455469,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P3ECHY18,17.488761,78.170326,TELANGANA,Sangareddy, , 
Axis Bank Ltd,APCN19364,17.48878,78.395989,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Bank Of Maharashtra,WA1442A1,17.48884,78.387328,TELANGANA,Medchal Malkajgiri,NIZAMPET,500072
Axis Bank Ltd,DPRH111402,17.48885,78.832419,TELANGANA,Yadadri Bhuvanagiri,BHONGIR, 
Axis Bank Ltd,BWCW317502,17.488909,78.53687,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
Axis Bank Ltd,LWCW53819,17.488929,78.355929,TELANGANA,Ranga Reddy,HYDERABAD, 
HDFC Bank Ltd,P1DCHD02,17.4891,78.3203,TELANGANA,Ranga Reddy,Hyderabad,NULL
State Bank Of India,S1BB020836001,17.489137,79.464677,TELANGANA,Suryapet,SURYAPET, 
Union Bank Of India,WHYD11101111111,17.48924,78.17808,TELANGANA,Sangareddy,Medak,502305
Axis Bank Ltd,BPCN274405,17.489293,78.399223,TELANGANA,Medchal Malkajgiri,0,500078
State Bank Of India,T1BF000916306,17.4893,78.4893,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Canara Bank,0878W039,17.489395,78.331633,TELANGANA,Ranga Reddy, , 
City Union Bank Ltd,CUBFI119,17.48948,78.400331,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
ICICI Bank Ltd,SACWH676,17.489483,78.414254,TELANGANA,Medchal Malkajgiri,Kukatpally, 
ICICI Bank Ltd,SECNF025,17.489565,78.571709,TELANGANA,Medchal Malkajgiri,KAPRA, 
Union Bank Of India,W2442002,17.4896,78.3724,TELANGANA,Ranga Reddy,HYDERABAD,500072
Axis Bank Ltd,APCN42720,17.48965361,78.57180193,TELANGANA,Medchal Malkajgiri,0,500062
Axis Bank Ltd,CPRH42711,17.489676,78.571691,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
HDFC Bank Ltd,P3ECHY08,17.489769,78.31398,TELANGANA,Ranga Reddy, , 
State Bank Of India,T1NH000916191,17.489771,78.512761,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
State Bank Of India,T1NW005916215,17.489826,78.420805,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,AWCW19365,17.48983,78.408929,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Indian Overseas Bank,IOBD9537,17.489839,78.538939,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN966,17.489856,78.414337,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,S1ANHE21,17.48987,78.54043,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S5NL021052621,17.489913,78.601434,TELANGANA,Medchal Malkajgiri,KEESARA, 
RBL Bank ltd,RB208001,17.489964,78.393126,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,S1CWI328,17.49005307,78.58279031,TELANGANA,Medchal Malkajgiri,Kushaiguda, 
Bank Of Baroda,1FDHYD71,17.490064,78.393452,TELANGANA,Medchal Malkajgiri,0,500072
HDFC Bank Ltd,S1ACHD79,17.4902,78.3185,TELANGANA,Ranga Reddy,Hyderabad,NULL
Axis Bank Ltd,APCN42710,17.4902498,78.60205036,TELANGANA,Medchal Malkajgiri,0,500083
Axis Bank Ltd,APCN42729,17.49025,78.602049,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,T1NW005916224,17.490276,78.421492,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
IndusInd Bank,MW056902,17.490339,78.396437,TELANGANA,Medchal Malkajgiri,Hyderabad,500072
Kotak Mahindra Bank Limited,HYOW9151,17.490401,78.33989,TELANGANA,Ranga Reddy,Hyderabad,500050
State Bank Of India,S5NL012739622,17.490407,78.573108,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
Uco Bank,VA190602,17.490416,78.396531,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,T1NW000916252,17.490474,78.573124,TELANGANA,Medchal Malkajgiri,Secunderabad, 
Axis Bank Ltd,AWCW42727,17.4905,78.600279,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Punjab National Bank,TS1A031U,17.490541,78.396614,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,DPRH130412,17.490545,78.450517,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,BPRH130406,17.49055,78.45052,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Axis Bank Ltd,DPRH130411,17.49055,78.45052,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,T1NW000916195,17.490568,78.55978,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
State Bank Of India,T1NW000916196,17.49057,78.560874,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
Union Bank Of India,W1572001,17.4906,78.6002,TELANGANA,Medchal Malkajgiri,HYDERABAD,500083
Union Bank Of India,H1572101,17.4906,78.6002,TELANGANA,Medchal Malkajgiri,HYDERABAD,500083
Karur Vysya Bank Ltd,S1AC0146704,17.490627,78.400631,TELANGANA,Medchal Malkajgiri,KUKATPALLY,500085
ICICI Bank Ltd,S1CNP485,17.490653,78.505073,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1BB014676002,17.490658,78.394185,TELANGANA,Medchal Malkajgiri,Hyderabad, 
State Bank Of India,T1NF002714125,17.49066,78.600477,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Union Bank Of India,W1119009,17.4907,78.4076,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,H1119101,17.4907,78.4076,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
Union Bank Of India,W1119008,17.490712,78.407642,TELANGANA,Medchal Malkajgiri,HYDERABAD,500072
City Union Bank Ltd,CUB01304,17.490718,78.400193,TELANGANA,Medchal Malkajgiri,Hyderabad,500072
City Union Bank Ltd,CUBFI927,17.490718,78.400193,TELANGANA,Medchal Malkajgiri,NEYVELI,607803
ICICI Bank Ltd,S1CW5713,17.490752,78.352237,TELANGANA,Ranga Reddy,Miyapur, 
Canara Bank,24864069,17.490793,78.40805,TELANGANA,Medchal Malkajgiri, , 
Canara Bank,0878E017,17.490793,78.40805,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWC698,17.490802,78.331468,TELANGANA,Ranga Reddy,CHANDANAGAR, 
ICICI Bank Ltd,SACWN886,17.490802,78.331459,TELANGANA,Ranga Reddy, , 
ICICI Bank Ltd,SACWH188,17.490808,78.352188,TELANGANA,Ranga Reddy, , 
Axis Bank Ltd,APCN70203,17.490825,78.45122167,TELANGANA,Medchal Malkajgiri,0,500054
Indusind Bank,MN000409,17.490841,78.397749,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Catholic Syrian Bank Ltd,CSBD036901,17.490941,78.40784,TELANGANA,Medchal Malkajgiri,Kukatpally,500072
BANDHAN BANK LIMITED,BD160801,17.491021,78.392819,TELANGANA,Medchal Malkajgiri, ,500072
Indian Overseas Bank,IOB9614,17.491062,78.396901,TELANGANA,Medchal Malkajgiri,HYDERABAD,0
ICICI Bank Ltd,SPCNL162,17.491064,78.39994,TELANGANA,Medchal Malkajgiri, , 
HDFC Bank Ltd,P3AWHY17,17.491092,78.454341,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,T1BS005916286,17.491095,78.324508,TELANGANA,Ranga Reddy,HYDERABAD, 
State Bank Of India,S5NL022063621,17.491107,78.351534,TELANGANA,Ranga Reddy,HYDERABAD, 
Axis Bank Ltd,DWCW130437,17.491145,78.393155,TELANGANA,Medchal Malkajgiri,GHMC (M CORP.) (PART), 
Kotak Mahindra Bank Limited,HYON9252,17.491219,78.407874,TELANGANA,Medchal Malkajgiri,Hyderabad, 
Karur Vysya Bank Ltd,S1AC0146705,17.491237,78.407946,TELANGANA,Medchal Malkajgiri,KUKATPALLY,500072
Union Bank Of India,NHYD11211111111,17.49129,78.35186,TELANGANA,Ranga Reddy,Ranga Reddy,500001
HDFC Bank Ltd,S1ANHD48,17.4913,78.4511,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
Canara Bank,A3062001,17.491399,78.332799,TELANGANA,Ranga Reddy, , 
Axis Bank Ltd,DWCW145702,17.4914257,78.3167681,TELANGANA,Ranga Reddy,0,500019
Axis Bank Ltd,MWCW145706,17.49143,78.31677,TELANGANA,Ranga Reddy,HYDERABAD, 
Axis Bank Ltd,APCN42706,17.49155266,78.598805,TELANGANA,Medchal Malkajgiri,0,500083
HDFC Bank Ltd,P1DCHY73,17.4917,78.5419,TELANGANA,Medchal Malkajgiri,Secunderabad,NULL
State Bank Of India,S1NW040647003,17.491771,78.394599,TELANGANA,Medchal Malkajgiri,RANGAREDDI, 
HDFC Bank Ltd,S1ANKD71,17.4918,78.3521,TELANGANA,Ranga Reddy,Hyderabad,NULL
State Bank Of India,S5NE040647621,17.491802,78.39461,TELANGANA,Medchal Malkajgiri,AMEERPET, 
Axis Bank Ltd,LWCW19352,17.491804,78.413948,TELANGANA,Medchal Malkajgiri, , 
Axis Bank Ltd,CWCW19330,17.491805,78.4139484,TELANGANA,Medchal Malkajgiri,0,500072
State Bank Of India,S1BW017761001,17.491806,78.408436,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
ICICI Bank Ltd,S1CWK493,17.491821,78.413757,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,T1NH002714116,17.491882,78.602584,TELANGANA,Medchal Malkajgiri,SECUNDERABAD, 
Axis Bank Ltd,BPRH274401,17.4919,78.38866,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1BW005916105,17.49194,78.40722,TELANGANA,Medchal Malkajgiri,RANGAREDDY,500072
State Bank Of India,S1NZ000847125,17.491969,78.408943,TELANGANA,Medchal Malkajgiri,Hyderabad, 
ICICI Bank Ltd,SACWN890,17.491996,78.516433,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWC701,17.491997,78.512935,TELANGANA,Medchal Malkajgiri,Hyderabad, 
State Bank Of India,S1NZ000847156,17.492091,78.304091,TELANGANA,Sangareddy,Hyderabad, 
